Time,Open,High,Low,Close,Volume,Trades
2021-07-28 03:08:00,2283.16,2283.16,2283.16,2283.16,0.044,1.0
2021-07-28 03:12:00,2285.47,2285.47,2285.47,2285.47,0.00514023,1.0
2021-07-28 03:13:00,2283.87,2283.87,2283.87,2283.87,0.17588558,1.0
2021-07-28 03:20:00,2285.08,2285.08,2285.08,2285.08,0.17582265,1.0
2021-07-28 03:34:00,2286.02,2286.02,2286.02,2286.02,0.2,1.0
2021-07-28 03:42:00,2288.17,2292.35,2288.17,2292.35,0.31327925,2.0
2021-07-28 03:43:00,2295.0,2295.9,2295.0,2295.9,5.68172,5.0
2021-07-28 03:46:00,2299.64,2299.64,2299.64,2299.64,0.1,1.0
2021-07-28 03:47:00,2300.0,2300.0,2300.0,2300.0,0.1,1.0
2021-07-28 03:49:00,2299.07,2299.07,2299.07,2299.07,0.12770989,1.0
2021-07-28 03:51:00,2302.12,2306.19,2301.77,2306.19,7.17410035,8.0
2021-07-28 03:53:00,2307.3,2308.27,2307.3,2308.27,0.41926319,3.0
2021-07-28 04:08:00,2306.6,2307.37,2306.6,2307.37,0.5,2.0
2021-07-28 04:09:00,2305.86,2306.78,2305.86,2306.78,0.068,2.0
2021-07-28 04:10:00,2311.0,2314.37,2311.0,2314.37,2.40273265,7.0
2021-07-28 04:11:00,2312.7,2312.7,2312.7,2312.7,0.006,1.0
2021-07-28 04:12:00,2309.11,2309.11,2309.11,2309.11,0.1992,1.0
2021-07-28 04:13:00,2318.49,2318.49,2318.49,2318.49,0.01,1.0
2021-07-28 04:14:00,2323.12,2330.16,2323.12,2330.16,1.60419027,5.0
2021-07-28 04:15:00,2321.87,2321.87,2321.87,2321.87,0.0443,1.0
2021-07-28 04:22:00,2321.67,2321.67,2321.55,2321.55,0.11,2.0
2021-07-28 04:25:00,2319.57,2319.57,2319.57,2319.57,0.12252322,1.0
2021-07-28 04:26:00,2318.82,2319.21,2317.98,2318.22,5.68074157,4.0
2021-07-28 04:27:00,2311.42,2311.42,2311.42,2311.42,0.99930948,4.0
2021-07-28 04:29:00,2313.37,2313.67,2313.37,2313.67,3.2,2.0
2021-07-28 04:31:00,2309.35,2309.35,2309.25,2309.25,2.35674,4.0
2021-07-28 04:35:00,2310.0,2310.0,2310.0,2310.0,2.0,4.0
2021-07-28 04:36:00,2307.87,2309.82,2307.87,2309.82,1.62,3.0
2021-07-28 04:41:00,2309.79,2309.79,2309.79,2309.79,0.004,1.0
2021-07-28 04:42:00,2311.78,2311.78,2311.78,2311.78,0.036,1.0
2021-07-28 04:44:00,2316.0,2317.44,2316.0,2317.44,0.17377256,2.0
2021-07-28 04:58:00,2305.81,2305.81,2296.0,2296.0,39.80954067,22.0
2021-07-28 05:01:00,2295.14,2295.14,2283.2,2287.7,1.99293321,6.0
2021-07-28 05:02:00,2287.93,2289.06,2287.93,2289.06,0.41009316,5.0
2021-07-28 05:20:00,2295.61,2295.62,2295.61,2295.62,1.31885371,2.0
2021-07-28 05:27:00,2299.0,2299.0,2299.0,2299.0,0.079,1.0
2021-07-28 05:31:00,2306.31,2306.31,2306.31,2306.31,1.0,1.0
2021-07-28 05:32:00,2307.69,2307.69,2307.69,2307.69,0.30126319,2.0
2021-07-28 05:39:00,2305.03,2305.03,2305.03,2305.03,0.00745249,1.0
2021-07-28 05:44:00,2296.13,2296.13,2296.13,2296.13,0.01,1.0
2021-07-28 05:51:00,2294.47,2296.22,2294.47,2296.22,15.42742224,8.0
2021-07-28 05:53:00,2291.51,2291.51,2291.51,2291.51,0.0633,1.0
2021-07-28 05:54:00,2291.02,2291.02,2291.02,2291.02,0.0067695,1.0
2021-07-28 06:05:00,2288.59,2289.02,2286.16,2289.02,16.1144281,10.0
2021-07-28 06:18:00,2290.0,2290.0,2290.0,2290.0,21.8,10.0
2021-07-28 06:24:00,2285.05,2285.05,2285.05,2285.05,0.30126319,2.0
2021-07-28 06:27:00,2286.43,2286.43,2286.43,2286.43,0.004,1.0
2021-07-28 06:30:00,2286.0,2286.0,2286.0,2286.0,17.25837912,18.0
2021-07-28 06:33:00,2284.44,2286.0,2284.44,2286.0,17.2086883,16.0
2021-07-28 06:41:00,2283.61,2283.61,2283.61,2283.61,2.0,4.0
2021-07-28 07:01:00,2288.06,2288.06,2288.06,2288.06,0.004,1.0
2021-07-28 07:02:00,2287.77,2287.77,2287.77,2287.77,0.02726431,1.0
2021-07-28 07:28:00,2299.48,2299.48,2299.48,2299.48,0.5,1.0
2021-07-28 07:30:00,2297.77,2297.77,2297.77,2297.77,0.10880113,1.0
2021-07-28 07:32:00,2297.49,2297.49,2297.49,2297.49,0.10881439,1.0
2021-07-28 07:42:00,2299.04,2299.04,2299.04,2299.04,0.2331,1.0
2021-07-28 07:54:00,2296.2,2296.2,2296.2,2296.2,0.29411,1.0
2021-07-28 08:13:00,2293.49,2293.49,2293.49,2293.49,0.004,1.0
2021-07-28 08:17:00,2290.14,2290.14,2288.78,2288.78,2.02,2.0
2021-07-28 08:19:00,2285.0,2285.0,2285.0,2285.0,5.03282276,19.0
2021-07-28 08:21:00,2284.43,2284.43,2284.43,2284.43,2.0,1.0
2021-07-28 08:38:00,2280.52,2280.52,2280.52,2280.52,1.06330866,1.0
2021-07-28 08:40:00,2271.51,2271.51,2269.86,2269.86,0.31727925,3.0
2021-07-28 08:41:00,2269.26,2269.26,2269.26,2269.26,0.1,1.0
2021-07-28 08:43:00,2254.77,2254.77,2249.35,2249.35,2.05449096,9.0
2021-07-28 08:44:00,2249.21,2249.21,2249.21,2249.21,0.1,1.0
2021-07-28 08:45:00,2255.57,2255.57,2255.57,2255.57,0.006,1.0
2021-07-28 08:49:00,2263.77,2263.8,2263.77,2263.8,2.37,2.0
2021-07-28 08:53:00,2260.14,2260.14,2260.14,2260.14,0.89435253,1.0
2021-07-28 08:59:00,2259.88,2259.88,2258.07,2258.07,0.51743978,2.0
2021-07-28 09:01:00,2264.42,2264.42,2264.42,2264.42,0.5,1.0
2021-07-28 09:02:00,2264.96,2264.96,2264.96,2264.96,2.0,5.0
2021-07-28 09:06:00,2271.74,2271.74,2271.74,2271.74,0.01674143,1.0
2021-07-28 09:07:00,2271.62,2274.83,2271.62,2274.83,0.17484618,6.0
2021-07-28 09:08:00,2275.61,2276.31,2275.61,2276.31,0.29563052,2.0
2021-07-28 09:09:00,2277.11,2277.11,2277.11,2277.11,0.017,1.0
2021-07-28 09:11:00,2276.23,2276.23,2276.23,2276.23,0.21467846,1.0
2021-07-28 09:13:00,2275.46,2275.46,2275.46,2275.46,0.43633834,1.0
2021-07-28 09:17:00,2274.28,2274.28,2274.28,2274.28,0.16761501,1.0
2021-07-28 09:23:00,2277.11,2277.11,2277.11,2277.11,0.28830894,1.0
2021-07-28 09:24:00,2278.36,2278.36,2278.36,2278.36,0.004,1.0
2021-07-28 09:31:00,2265.8,2265.8,2265.2,2265.2,2.37,5.0
2021-07-28 09:34:00,2270.63,2270.63,2270.63,2270.63,1.68299635,1.0
2021-07-28 09:38:00,2280.72,2280.72,2280.72,2280.72,1.0,1.0
2021-07-28 09:42:00,2289.29,2289.29,2289.29,2289.29,0.01,1.0
2021-07-28 09:43:00,2292.34,2292.35,2292.34,2292.35,0.40327925,2.0
2021-07-28 09:44:00,2295.5,2295.5,2295.5,2295.5,0.004,1.0
2021-07-28 09:52:00,2293.65,2293.65,2293.65,2293.65,0.02317583,1.0
2021-07-28 09:56:00,2297.7,2297.7,2297.7,2297.7,0.36227381,1.0
2021-07-28 09:58:00,2296.54,2296.54,2296.54,2296.54,0.004,1.0
2021-07-28 10:04:00,2293.4,2295.68,2293.4,2295.68,10.88376142,8.0
2021-07-28 10:06:00,2298.5,2298.5,2298.5,2298.5,0.26511,1.0
2021-07-28 10:07:00,2300.0,2300.0,2300.0,2300.0,1.52,1.0
