Time,Open,High,Low,Close,Volume,Trades
2021-08-08 21:26:00,2963.0,2970.88,2963.0,2970.88,2.65845559,9.0
2021-08-08 21:27:00,2983.05,2987.43,2983.05,2987.43,0.01998534,2.0
2021-08-08 21:28:00,2978.67,2978.67,2978.67,2978.67,0.03347358,1.0
2021-08-08 21:30:00,2993.46,2996.51,2993.46,2996.51,8.660924,9.0
2021-08-08 21:31:00,2998.62,2999.0,2998.62,2999.0,24.67571587,72.0
2021-08-08 21:32:00,2988.54,2990.28,2988.54,2990.28,0.88989327,3.0
2021-08-08 21:36:00,2992.58,2993.16,2992.58,2993.16,1.11527,3.0
2021-08-08 21:39:00,2990.15,2990.15,2988.52,2988.52,0.24024028,2.0
2021-08-08 21:41:00,2986.44,2986.44,2986.43,2986.43,0.07347302,3.0
2021-08-08 21:45:00,2974.96,2974.96,2970.74,2970.74,4.49620627,4.0
2021-08-08 21:46:00,2967.85,2967.85,2967.63,2967.63,0.05,2.0
2021-08-08 21:47:00,2966.07,2966.07,2966.07,2966.07,0.37589331,2.0
2021-08-08 21:49:00,2967.91,2967.91,2967.91,2967.91,0.3369522,1.0
2021-08-08 21:50:00,2972.56,2972.56,2972.56,2972.56,0.01685823,1.0
2021-08-08 21:51:00,2966.86,2966.86,2966.86,2966.86,0.04,1.0
2021-08-08 21:53:00,2970.79,2970.79,2964.53,2964.53,1.595,4.0
2021-08-08 21:55:00,2972.96,2972.96,2972.96,2972.96,0.04,1.0
2021-08-08 21:58:00,2981.11,2981.11,2980.55,2980.55,0.37505328,2.0
2021-08-08 21:59:00,2982.76,2984.73,2982.76,2984.73,0.34,2.0
2021-08-08 22:01:00,2982.19,2982.19,2982.19,2982.19,0.04,1.0
2021-08-08 22:03:00,2972.98,2972.98,2972.98,2972.98,0.04,1.0
2021-08-08 22:06:00,2967.03,2967.03,2967.03,2967.03,0.01,1.0
2021-08-08 22:08:00,2975.88,2975.88,2972.08,2972.08,0.08,2.0
2021-08-08 22:10:00,2977.76,2977.76,2977.76,2977.76,0.08419946,1.0
2021-08-08 22:15:00,2990.77,2991.37,2990.77,2991.37,0.02,2.0
2021-08-08 22:16:00,2995.4,3004.26,2995.4,3004.26,0.38707551,3.0
2021-08-08 22:17:00,3004.83,3004.83,3004.83,3004.83,0.45213085,1.0
2021-08-08 22:18:00,3008.92,3023.06,3008.92,3023.06,1.5117251,10.0
2021-08-08 22:19:00,3024.63,3024.63,3017.12,3018.0,0.92384955,4.0
2021-08-08 22:20:00,3016.1,3016.1,3016.1,3016.1,0.0082435,1.0
2021-08-08 22:21:00,3010.18,3010.33,3010.18,3010.33,2.04,3.0
2021-08-08 22:24:00,3001.4,3001.4,3001.4,3001.4,1.8,1.0
2021-08-08 22:25:00,3002.14,3002.14,2994.27,2994.27,11.53520022,11.0
2021-08-08 22:28:00,2995.02,2995.02,2995.02,2995.02,0.3585,1.0
2021-08-08 22:29:00,2995.34,2995.34,2995.34,2995.34,0.04,1.0
2021-08-08 22:30:00,2999.66,2999.66,2999.66,2999.66,0.10011144,1.0
2021-08-08 22:31:00,2991.32,2991.32,2991.32,2991.32,0.03074493,1.0
2021-08-08 22:32:00,2993.7,2993.7,2993.7,2993.7,0.08403089,1.0
2021-08-08 22:33:00,2992.65,2992.65,2992.65,2992.65,0.04,1.0
2021-08-08 22:36:00,2985.7,2985.7,2985.7,2985.7,0.37342193,5.0
2021-08-08 22:37:00,2982.58,2982.58,2979.75,2979.75,0.09,3.0
2021-08-08 22:38:00,2982.29,2982.29,2982.29,2982.29,0.17389953,1.0
2021-08-08 22:40:00,2983.24,2983.24,2980.85,2980.85,0.64762618,2.0
2021-08-08 22:41:00,2982.53,2982.53,2979.35,2979.35,0.11,2.0
2021-08-08 22:42:00,2979.19,2979.19,2979.19,2979.19,0.01,1.0
2021-08-08 22:43:00,2984.22,2984.22,2984.22,2984.22,1.0,1.0
2021-08-08 22:44:00,2980.92,2980.92,2980.92,2980.92,0.04,1.0
2021-08-08 22:45:00,2980.27,2980.27,2980.27,2980.27,0.04,1.0
2021-08-08 22:46:00,2977.5,2977.5,2977.5,2977.5,0.67170445,2.0
2021-08-08 22:47:00,2974.05,2974.05,2974.05,2974.05,0.12,1.0
2021-08-08 22:48:00,2971.36,2976.88,2971.36,2976.88,0.03400008,2.0
2021-08-08 22:49:00,2980.37,2982.5,2980.37,2982.5,0.03472634,2.0
2021-08-08 22:50:00,2982.5,2982.5,2982.5,2982.5,0.20527366,2.0
2021-08-08 22:52:00,2995.62,2997.06,2995.62,2997.06,0.2,2.0
2021-08-08 22:54:00,3003.57,3003.57,3001.19,3001.19,0.5060017,2.0
2021-08-08 22:55:00,2997.99,2997.99,2991.93,2991.93,1.16924845,4.0
2021-08-08 22:57:00,2991.96,2991.96,2988.07,2988.07,2.04,5.0
2021-08-08 22:59:00,2993.72,2993.72,2987.55,2988.88,2.58358324,4.0
2021-08-08 23:00:00,2994.34,2994.34,2994.34,2994.34,0.04,1.0
2021-08-08 23:02:00,2998.63,2998.63,2998.63,2998.63,0.005,1.0
2021-08-08 23:03:00,3001.1,3003.58,3001.1,3003.58,0.09348388,2.0
2021-08-08 23:04:00,3008.09,3008.09,3000.71,3000.71,0.29,2.0
2021-08-08 23:08:00,2991.87,2991.87,2991.87,2991.87,0.04,1.0
2021-08-08 23:09:00,3001.13,3001.13,3001.13,3001.13,0.14170587,1.0
2021-08-08 23:10:00,3000.2,3001.49,2998.6,2998.6,4.07644674,3.0
2021-08-08 23:11:00,2991.86,2991.86,2990.0,2990.0,0.08,3.0
2021-08-08 23:12:00,2992.89,2992.89,2992.89,2992.89,0.04,1.0
2021-08-08 23:15:00,2999.05,2999.05,2999.05,2999.05,0.05,1.0
2021-08-08 23:16:00,2997.2,2997.2,2997.2,2997.2,0.04,1.0
2021-08-08 23:20:00,3003.38,3003.38,3003.38,3003.38,0.04,1.0
2021-08-08 23:21:00,3002.46,3002.8,3002.46,3002.8,3.84018596,3.0
2021-08-08 23:23:00,3004.12,3004.13,3004.12,3004.13,0.79291983,2.0
2021-08-08 23:24:00,3005.96,3005.96,3005.96,3005.96,0.04,1.0
2021-08-08 23:25:00,3008.17,3008.17,3008.17,3008.17,0.57,1.0
2021-08-08 23:26:00,3010.0,3010.01,3010.0,3010.01,1.0,2.0
2021-08-08 23:28:00,3015.23,3015.23,3015.23,3015.23,0.3733778,2.0
2021-08-08 23:29:00,3015.23,3015.79,3015.23,3015.79,0.01004413,2.0
2021-08-08 23:33:00,3017.71,3017.72,3017.71,3017.72,1.0,2.0
2021-08-08 23:36:00,3016.59,3016.59,3016.59,3016.59,0.08165028,1.0
2021-08-08 23:39:00,3023.4,3023.4,3023.4,3023.4,0.30918521,1.0
2021-08-08 23:44:00,3029.54,3029.55,3029.54,3029.55,2.0,2.0
2021-08-08 23:45:00,3025.12,3025.12,3025.12,3025.12,0.02913171,1.0
2021-08-08 23:49:00,3025.62,3025.62,3025.62,3025.62,0.05,1.0
2021-08-08 23:53:00,3032.89,3034.14,3032.89,3034.14,6.44483973,7.0
2021-08-08 23:54:00,3035.18,3035.18,3035.18,3035.18,0.3709668,2.0
2021-08-08 23:56:00,3035.37,3035.37,3035.37,3035.37,0.256831,1.0
2021-08-09 00:00:00,3040.82,3040.82,3040.82,3040.82,0.00652865,1.0
