Time,Open,High,Low,Close,Volume,Trades
2020-11-30 18:01:00,601.88,601.89,600.4,600.4,2.37589048,4.0
2020-11-30 18:02:00,599.81,599.81,599.81,599.81,0.5,1.0
2020-11-30 18:05:00,596.18,596.18,595.67,595.67,1.0,2.0
2020-11-30 18:06:00,597.07,597.45,596.97,597.45,4.89960059,6.0
2020-11-30 18:12:00,604.11,604.11,604.11,604.11,0.2,1.0
2020-11-30 18:15:00,605.68,605.72,605.68,605.72,12.6,3.0
2020-11-30 18:17:00,603.78,603.78,603.78,603.78,0.08383491,1.0
2020-11-30 18:18:00,603.78,603.78,603.78,603.78,0.41616509,1.0
2020-11-30 18:25:00,603.71,603.71,603.71,603.71,17.0464503,2.0
2020-11-30 18:30:00,603.65,603.65,603.65,603.65,3.99621744,5.0
2020-11-30 18:39:00,603.81,603.81,603.81,603.81,0.0471,1.0
2020-11-30 19:00:00,606.11,606.16,606.11,606.16,0.503,4.0
2020-11-30 19:08:00,604.15,604.15,604.15,604.15,0.5,1.0
2020-11-30 19:24:00,600.0,600.0,600.0,600.0,1.0,1.0
2020-11-30 19:29:00,601.61,601.61,601.61,601.61,0.02,1.0
2020-11-30 19:53:00,601.0,601.0,601.0,601.0,40.86994773,6.0
2020-11-30 19:57:00,597.34,597.34,597.34,597.34,0.7214,1.0
2020-11-30 20:00:00,597.01,597.01,597.01,597.01,0.07089782,1.0
2020-11-30 20:07:00,597.96,597.96,597.96,597.96,2.0,1.0
2020-11-30 20:12:00,600.0,600.0,600.0,600.0,1.74624089,3.0
2020-11-30 20:13:00,600.0,600.0,600.0,600.0,1.60116386,2.0
2020-11-30 20:14:00,600.0,600.0,600.0,600.0,1.87712958,3.0
2020-11-30 20:15:00,600.0,600.0,600.0,600.0,0.29026999,1.0
2020-11-30 20:25:00,602.72,603.0,602.72,603.0,20.22885859,4.0
2020-11-30 20:26:00,603.0,603.0,603.0,603.0,149.33915783,26.0
2020-11-30 20:30:00,601.4,601.4,601.4,601.4,0.5,1.0
2020-11-30 20:38:00,603.0,603.0,603.0,603.0,0.85515276,1.0
2020-11-30 20:50:00,601.53,601.53,601.53,601.53,1.58281139,1.0
2020-11-30 20:59:00,601.24,601.24,601.02,601.02,1.0,3.0
2020-11-30 21:10:00,603.35,603.35,603.35,603.35,0.05991,2.0
2020-11-30 21:20:00,604.77,604.78,604.77,604.78,1.2799416,2.0
2020-11-30 21:21:00,603.9,603.9,603.89,603.89,6.52351664,5.0
2020-11-30 21:38:00,607.23,607.23,607.23,607.23,0.15,1.0
2020-11-30 22:06:00,607.18,607.18,607.18,607.18,14.72015721,1.0
2020-11-30 22:30:00,605.34,605.34,605.34,605.34,0.6838269,1.0
2020-11-30 22:48:00,607.21,607.21,607.21,607.21,0.496,1.0
2020-11-30 23:21:00,603.89,603.89,603.89,603.89,1.16505209,1.0
2020-11-30 23:22:00,605.4,605.52,605.4,605.52,10.0,4.0
2020-11-30 23:23:00,605.52,605.52,605.52,605.52,0.67,2.0
2020-12-01 00:24:00,611.79,611.79,611.79,611.79,10.0,1.0
2020-12-01 00:35:00,612.04,612.04,612.04,612.04,0.5,1.0
2020-12-01 00:41:00,613.75,613.75,613.75,613.75,0.81934425,1.0
2020-12-01 00:48:00,613.9,613.9,613.9,613.9,0.16,1.0
2020-12-01 00:51:00,615.3,615.31,615.3,615.31,1.62,2.0
2020-12-01 00:52:00,614.85,614.85,614.84,614.84,1.82827756,3.0
2020-12-01 00:53:00,615.59,615.59,615.59,615.59,0.5,1.0
2020-12-01 00:54:00,614.39,614.39,614.39,614.39,0.5,2.0
2020-12-01 00:57:00,614.69,614.69,614.69,614.69,0.06753343,1.0
2020-12-01 01:01:00,615.44,615.44,615.44,615.44,0.5,2.0
2020-12-01 01:04:00,616.05,616.05,616.0,616.0,5.5,9.0
2020-12-01 01:05:00,615.0,615.0,615.0,615.0,5.0,6.0
2020-12-01 01:08:00,612.33,612.33,612.33,612.33,11.99977439,1.0
2020-12-01 01:09:00,612.88,612.88,612.24,612.24,16.47044158,2.0
2020-12-01 01:10:00,612.22,612.22,612.21,612.21,12.02338577,2.0
2020-12-01 01:11:00,612.15,612.45,612.15,612.45,24.07341924,2.0
2020-12-01 01:25:00,613.48,613.48,613.48,613.48,0.27856364,3.0
2020-12-01 01:35:00,608.96,608.96,608.96,608.96,0.5,1.0
2020-12-01 01:45:00,606.61,606.61,605.0,605.0,10.5,10.0
2020-12-01 01:56:00,605.0,605.0,605.0,605.0,0.64269176,1.0
2020-12-01 02:45:00,609.12,609.12,609.12,609.12,0.02944822,1.0
2020-12-01 03:39:00,609.39,609.39,608.17,608.17,81.0,10.0
2020-12-01 03:40:00,609.39,609.39,609.38,609.38,1.21862822,2.0
2020-12-01 04:05:00,609.25,609.25,609.25,609.25,0.0820689,1.0
2020-12-01 04:45:00,608.52,608.52,608.52,608.52,1.10965024,1.0
2020-12-01 05:12:00,608.26,608.26,608.26,608.26,1.5,1.0
2020-12-01 05:20:00,606.31,606.31,606.31,606.31,0.06591849,1.0
2020-12-01 05:34:00,603.12,603.12,603.12,603.12,0.5,1.0
2020-12-01 05:36:00,602.79,602.79,602.79,602.79,0.04800663,1.0
2020-12-01 05:40:00,603.86,603.86,603.86,603.86,0.82585926,1.0
2020-12-01 06:04:00,602.44,602.44,602.44,602.44,0.5,1.0
2020-12-01 06:40:00,606.23,606.23,606.23,606.23,0.24898745,1.0
2020-12-01 07:01:00,607.9,607.9,607.9,607.9,16.44008123,1.0
2020-12-01 07:02:00,607.76,607.76,607.76,607.76,1.63877571,1.0
2020-12-01 07:06:00,608.66,608.85,608.66,608.85,5.0,2.0
2020-12-01 07:32:00,608.95,608.95,607.2,607.2,56.71494004,14.0
2020-12-01 07:43:00,606.87,606.87,606.86,606.86,17.49456874,2.0
2020-12-01 08:35:00,609.63,609.63,609.63,609.63,8.4804,1.0
2020-12-01 08:56:00,611.78,611.78,611.78,611.78,0.439,1.0
2020-12-01 09:13:00,610.64,610.64,610.64,610.64,0.44,1.0
2020-12-01 09:30:00,611.11,611.11,611.11,611.11,0.1341616,3.0
2020-12-01 09:31:00,611.41,611.41,611.41,611.41,0.42418346,1.0
2020-12-01 09:47:00,610.44,610.44,610.44,610.44,0.02552981,1.0
