Time,Open,High,Low,Close,Volume,Trades
2021-05-27 19:13:00,2770.28,2770.28,2770.28,2770.28,0.09237221,1.0
2021-05-27 19:15:00,2775.3,2775.3,2775.3,2775.3,0.09230061,1.0
2021-05-27 19:17:00,2773.63,2773.63,2773.63,2773.63,0.03603214,1.0
2021-05-27 19:18:00,2777.01,2782.48,2777.01,2782.48,5.40422592,4.0
2021-05-27 19:19:00,2788.45,2795.62,2787.03,2795.62,2.20913151,4.0
2021-05-27 19:20:00,2793.17,2793.17,2789.83,2789.83,10.53303776,3.0
2021-05-27 19:21:00,2788.05,2788.05,2788.05,2788.05,3.28872974,1.0
2021-05-27 19:22:00,2788.21,2788.21,2788.21,2788.21,0.09179527,1.0
2021-05-27 19:24:00,2789.9,2789.9,2786.11,2786.11,1.05,2.0
2021-05-27 19:25:00,2786.92,2786.92,2786.91,2786.92,0.16051637,3.0
2021-05-27 19:26:00,2788.24,2788.24,2788.24,2788.24,0.09179652,1.0
2021-05-27 19:27:00,2787.41,2787.41,2787.41,2787.41,0.09172925,2.0
2021-05-27 19:28:00,2786.34,2787.27,2786.34,2787.27,6.0,5.0
2021-05-27 19:29:00,2785.12,2785.12,2785.12,2785.12,0.09171209,1.0
2021-05-27 19:30:00,2780.9,2783.01,2780.9,2783.01,0.15880174,2.0
2021-05-27 19:31:00,2780.64,2780.64,2780.64,2780.64,0.09167876,1.0
2021-05-27 19:32:00,2784.36,2784.36,2784.36,2784.36,0.61705362,1.0
2021-05-27 19:33:00,2783.8,2783.8,2783.79,2783.79,0.06769171,4.0
2021-05-27 19:36:00,2783.8,2783.8,2783.79,2783.79,0.27,2.0
2021-05-27 19:43:00,2781.95,2781.95,2781.95,2781.95,1.01135,1.0
2021-05-27 19:45:00,2786.58,2786.59,2786.58,2786.59,0.09026523,2.0
2021-05-27 19:46:00,2787.78,2787.78,2787.78,2787.78,0.09020845,1.0
2021-05-27 19:50:00,2788.89,2788.89,2788.89,2788.89,1.5,1.0
2021-05-27 19:51:00,2791.04,2792.23,2791.03,2792.23,0.1619292,5.0
2021-05-27 19:54:00,2795.62,2795.62,2795.62,2795.62,0.00188928,1.0
2021-05-27 19:55:00,2799.74,2799.74,2799.74,2799.74,2.8,2.0
2021-05-27 20:00:00,2786.75,2786.75,2786.75,2786.75,0.01,1.0
2021-05-27 20:01:00,2791.04,2791.04,2791.04,2791.04,0.09009193,1.0
2021-05-27 20:02:00,2793.69,2793.69,2793.69,2793.69,0.09007796,1.0
2021-05-27 20:03:00,2793.47,2793.47,2793.47,2793.47,0.08999544,1.0
2021-05-27 20:04:00,2795.36,2795.36,2795.36,2795.36,0.0899912,1.0
2021-05-27 20:32:00,2775.42,2775.42,2770.23,2770.23,0.55063,2.0
2021-05-27 20:33:00,2777.05,2777.05,2777.05,2777.05,0.08851927,1.0
2021-05-27 20:34:00,2780.7,2780.7,2780.7,2780.7,0.08832863,1.0
2021-05-27 20:35:00,2789.82,2790.14,2789.82,2790.14,0.08822205,2.0
2021-05-27 20:36:00,2778.26,2781.41,2778.26,2781.41,2.27962542,3.0
2021-05-27 20:37:00,2779.53,2781.54,2779.53,2781.54,0.09222759,2.0
2021-05-27 20:38:00,2783.67,2786.1,2783.67,2786.1,0.14822787,2.0
2021-05-27 20:39:00,2779.78,2779.79,2779.78,2779.79,0.33940673,2.0
2021-05-27 20:40:00,2778.82,2778.82,2778.82,2778.82,0.08815503,1.0
2021-05-27 20:41:00,2782.86,2782.86,2780.19,2780.19,0.09594697,2.0
2021-05-27 20:42:00,2782.53,2782.53,2782.53,2782.53,0.08810863,1.0
2021-05-27 20:43:00,2783.81,2783.81,2783.81,2783.81,0.08805452,1.0
2021-05-27 20:49:00,2792.52,2792.52,2792.47,2792.47,0.43505762,2.0
2021-05-27 20:56:00,2780.97,2780.97,2778.03,2778.03,9.0,6.0
2021-05-27 20:57:00,2787.82,2787.82,2771.82,2771.82,40.20879607,17.0
2021-05-27 20:58:00,2790.09,2790.09,2790.09,2790.09,0.00878555,1.0
2021-05-27 21:00:00,2793.6,2793.6,2793.6,2793.6,0.01879034,2.0
2021-05-27 21:03:00,2777.49,2777.49,2775.18,2775.18,2.03434744,2.0
2021-05-27 21:04:00,2776.08,2776.08,2768.53,2768.53,1.53455358,3.0
2021-05-27 21:05:00,2771.57,2771.57,2771.57,2771.57,1.52576058,2.0
2021-05-27 21:09:00,2775.48,2775.48,2771.51,2771.51,1.32491985,2.0
2021-05-27 21:11:00,2776.71,2776.71,2776.71,2776.71,0.03945273,1.0
2021-05-27 21:26:00,2766.2,2766.2,2766.2,2766.2,0.38519271,1.0
2021-05-27 21:27:00,2758.57,2758.57,2752.0,2752.0,2.5490999,5.0
2021-05-27 21:28:00,2752.0,2752.0,2743.73,2743.73,0.00875343,2.0
2021-05-27 21:29:00,2746.84,2747.92,2743.0,2743.01,0.78560619,4.0
2021-05-27 21:30:00,2747.94,2747.94,2747.94,2747.94,0.0087555,1.0
2021-05-27 21:31:00,2750.73,2750.73,2750.73,2750.73,0.00874351,1.0
2021-05-27 21:32:00,2756.42,2756.42,2756.41,2756.41,1.15,2.0
2021-05-27 21:33:00,2756.0,2756.0,2756.0,2756.0,1.0,3.0
2021-05-27 21:34:00,2754.11,2754.11,2754.1,2754.1,0.46946033,2.0
2021-05-27 21:35:00,2759.79,2759.79,2755.47,2755.47,3.44807098,2.0
2021-05-27 21:36:00,2750.0,2750.0,2750.0,2750.0,6.53499856,2.0
2021-05-27 21:37:00,2749.82,2749.83,2748.76,2748.76,0.04503144,3.0
2021-05-27 21:38:00,2750.02,2750.02,2750.02,2750.02,0.00874044,1.0
2021-05-27 21:39:00,2758.55,2758.55,2758.55,2758.55,0.00873648,1.0
2021-05-27 21:40:00,2753.56,2753.56,2753.54,2753.54,5.0,3.0
2021-05-27 21:42:00,2748.72,2748.72,2748.72,2748.72,0.00871712,1.0
2021-05-27 21:43:00,2748.72,2748.73,2748.72,2748.73,0.0087401,2.0
2021-05-27 21:44:00,2746.46,2746.46,2740.64,2740.64,2.62563279,6.0
2021-05-27 21:45:00,2739.01,2744.98,2738.99,2742.06,5.39016977,11.0
2021-05-27 21:46:00,2749.68,2749.69,2749.68,2749.69,0.00875107,2.0
2021-05-27 21:50:00,2755.22,2755.22,2755.22,2755.22,0.10046801,1.0
2021-05-27 21:58:00,2761.37,2761.37,2761.37,2761.37,1.78555938,1.0
2021-05-27 22:00:00,2754.06,2754.06,2754.05,2754.05,0.01,2.0
2021-05-27 22:01:00,2758.81,2758.82,2758.81,2758.82,0.0087135,2.0
2021-05-27 22:19:00,2746.0,2746.0,2745.99,2745.99,0.30251,2.0
2021-05-27 22:20:00,2752.34,2754.91,2752.34,2754.91,0.00873672,2.0
2021-05-27 22:21:00,2758.71,2758.71,2758.71,2758.71,0.00872131,1.0
2021-05-27 22:25:00,2747.36,2747.36,2745.47,2745.47,5.0,5.0
2021-05-27 22:26:00,2749.16,2749.17,2749.16,2749.17,0.00872907,2.0
2021-05-27 22:27:00,2746.58,2746.58,2746.58,2746.58,0.00873772,1.0
2021-05-27 22:28:00,2744.17,2744.17,2744.17,2744.17,0.00874512,1.0
2021-05-27 22:29:00,2749.84,2749.85,2749.84,2749.85,0.00875198,2.0
2021-05-27 22:41:00,2751.7,2751.7,2751.7,2751.7,0.00933858,1.0
2021-05-27 22:48:00,2737.26,2737.26,2737.26,2737.26,0.04399545,2.0
2021-05-27 22:49:00,2735.56,2735.56,2732.26,2732.26,0.05993902,4.0
2021-05-27 22:50:00,2734.69,2734.69,2728.5,2728.5,1.72252861,6.0
2021-05-27 22:51:00,2740.65,2740.65,2740.65,2740.65,0.00879287,1.0
2021-05-27 22:54:00,2737.66,2737.67,2737.66,2737.67,0.7,3.0
2021-05-27 22:55:00,2732.2,2732.2,2732.2,2732.2,0.04,1.0
2021-05-27 23:00:00,2724.99,2724.99,2724.99,2724.99,0.012,1.0
2021-05-27 23:01:00,2720.0,2720.0,2714.97,2714.97,0.44596748,3.0
2021-05-27 23:02:00,2711.23,2719.0,2711.23,2719.0,0.04057658,2.0
2021-05-27 23:04:00,2709.86,2709.86,2686.24,2709.71,73.38767484,35.0
2021-05-27 23:06:00,2711.05,2711.05,2711.05,2711.05,0.18452159,1.0
2021-05-27 23:07:00,2710.86,2710.86,2710.86,2710.86,1.13840959,4.0
2021-05-27 23:08:00,2712.29,2713.47,2712.28,2713.47,7.48,4.0
2021-05-27 23:15:00,2711.43,2711.43,2711.43,2711.43,2.24722697,1.0
2021-05-27 23:17:00,2722.3,2722.3,2722.3,2722.3,1.0,1.0
2021-05-27 23:21:00,2736.7,2736.7,2736.7,2736.7,0.14938189,2.0
2021-05-27 23:22:00,2736.7,2738.23,2736.7,2738.23,1.15050123,3.0
2021-05-27 23:25:00,2747.32,2747.32,2747.32,2747.32,0.33616385,1.0
2021-05-27 23:26:00,2747.32,2747.32,2747.32,2747.32,0.05,1.0
2021-05-27 23:27:00,2750.8,2750.8,2750.8,2750.8,0.01733091,1.0
2021-05-27 23:29:00,2749.1,2749.1,2749.1,2749.1,0.1,2.0
2021-05-27 23:32:00,2751.53,2752.76,2751.53,2752.76,6.0,3.0
2021-05-27 23:35:00,2763.61,2763.61,2763.61,2763.61,0.53565794,2.0
2021-05-27 23:38:00,2766.88,2766.88,2766.88,2766.88,0.33616385,4.0
2021-05-27 23:39:00,2774.67,2774.67,2774.67,2774.67,0.01,1.0
2021-05-27 23:53:00,2787.51,2787.51,2787.51,2787.51,0.03604032,1.0
2021-05-28 00:19:00,2770.25,2770.25,2770.25,2770.25,0.19928732,1.0
2021-05-28 00:20:00,2770.34,2770.34,2768.95,2768.95,0.08920702,2.0
2021-05-28 00:22:00,2771.88,2771.88,2771.88,2771.88,2.70574,1.0
2021-05-28 00:23:00,2765.82,2765.82,2765.81,2765.81,0.7,2.0
2021-05-28 00:27:00,2775.54,2775.54,2775.54,2775.54,0.205,1.0
2021-05-28 00:29:00,2784.05,2784.05,2784.05,2784.05,0.14047419,1.0
2021-05-28 00:30:00,2790.78,2790.78,2790.78,2790.78,0.53044198,3.0
2021-05-28 00:38:00,2777.69,2777.7,2777.69,2777.7,0.455,2.0
2021-05-28 00:40:00,2775.1,2775.1,2775.1,2775.1,0.07,1.0
2021-05-28 00:50:00,2760.4,2760.4,2760.4,2760.4,0.01,1.0
2021-05-28 00:52:00,2755.33,2755.33,2755.33,2755.33,0.53044198,2.0
2021-05-28 00:58:00,2751.2,2751.2,2749.92,2749.92,7.28064,5.0
2021-05-28 01:01:00,2759.39,2759.39,2759.39,2759.39,0.01,1.0
2021-05-28 01:05:00,2767.77,2767.77,2767.77,2767.77,0.021452,1.0
2021-05-28 01:33:00,2730.09,2730.09,2728.5,2728.5,0.56133201,2.0
2021-05-28 01:36:00,2731.21,2731.21,2731.21,2731.21,0.20764,1.0
2021-05-28 02:00:00,2737.24,2737.24,2737.23,2737.24,0.07855422,4.0
2021-05-28 02:02:00,2728.5,2728.5,2728.5,2728.5,5.794e-05,1.0
2021-05-28 02:03:00,2718.12,2718.12,2714.12,2714.12,0.12637192,4.0
2021-05-28 02:04:00,2715.77,2715.78,2715.77,2715.78,0.02647657,2.0
2021-05-28 02:05:00,2718.89,2718.89,2718.89,2718.89,0.02649503,1.0
2021-05-28 02:06:00,2716.15,2716.15,2716.15,2716.15,0.02646836,1.0
2021-05-28 02:07:00,2731.76,2731.76,2725.22,2725.22,0.28455227,5.0
2021-05-28 02:13:00,2735.18,2735.19,2735.18,2735.19,0.98908356,2.0
2021-05-28 02:46:00,2722.08,2722.08,2722.07,2722.07,2.81184682,6.0
2021-05-28 02:47:00,2725.7,2725.7,2725.7,2725.7,1.40876418,1.0
2021-05-28 02:51:00,2725.57,2725.58,2725.57,2725.58,0.0068235,2.0
2021-05-28 02:52:00,2719.41,2719.41,2714.46,2714.46,0.41031372,3.0
2021-05-28 02:54:00,2711.62,2711.62,2708.31,2711.07,5.41715395,4.0
2021-05-28 02:55:00,2713.61,2713.61,2713.61,2713.61,0.004,1.0
2021-05-28 02:56:00,2711.83,2711.83,2711.83,2711.83,0.80772,1.0
2021-05-28 03:00:00,2701.93,2701.93,2687.85,2687.85,5.96850338,8.0
2021-05-28 03:01:00,2690.57,2690.57,2690.57,2690.57,2.2641,1.0
2021-05-28 03:02:00,2683.18,2683.18,2675.02,2677.61,8.41343464,12.0
2021-05-28 03:05:00,2678.13,2678.13,2678.12,2678.12,0.04303962,2.0
2021-05-28 03:06:00,2678.06,2681.14,2678.06,2681.14,3.94203238,5.0
2021-05-28 03:08:00,2690.0,2690.0,2690.0,2690.0,7.38902975,3.0
2021-05-28 03:10:00,2689.21,2689.21,2689.21,2689.21,0.7,1.0
2021-05-28 03:16:00,2686.39,2686.39,2686.39,2686.39,0.0685,2.0
2021-05-28 03:25:00,2702.26,2702.26,2702.26,2702.26,0.0672979,1.0
2021-05-28 03:27:00,2706.69,2706.69,2706.69,2706.69,3.74,1.0
2021-05-28 03:33:00,2710.05,2710.05,2710.05,2710.05,0.54624449,3.0
