Time,Open,High,Low,Close,Volume,Trades
2021-03-16 04:09:00,1750.22,1750.22,1750.22,1750.22,0.05,1.0
2021-03-16 04:12:00,1745.0,1745.0,1745.0,1745.0,0.09188177,1.0
2021-03-16 04:13:00,1745.0,1745.0,1743.0,1743.0,1.91861533,5.0
2021-03-16 04:19:00,1745.97,1745.97,1745.97,1745.97,0.05,1.0
2021-03-16 04:25:00,1741.78,1741.78,1741.78,1741.78,0.05,1.0
2021-03-16 04:29:00,1741.67,1741.67,1741.67,1741.67,2.7502,1.0
2021-03-16 04:33:00,1746.16,1746.16,1746.16,1746.16,0.05,1.0
2021-03-16 04:34:00,1749.15,1749.15,1749.15,1749.15,0.0085,1.0
2021-03-16 04:39:00,1742.88,1742.88,1742.87,1742.87,3.0,4.0
2021-03-16 04:41:00,1746.65,1746.65,1746.65,1746.65,0.05,1.0
2021-03-16 04:43:00,1744.0,1744.0,1744.0,1744.0,0.61311635,1.0
2021-03-16 04:44:00,1744.0,1744.0,1744.0,1744.0,0.38688365,1.0
2021-03-16 04:49:00,1742.56,1742.56,1742.56,1742.56,0.05,1.0
2021-03-16 04:56:00,1751.63,1751.63,1751.63,1751.63,0.05,1.0
2021-03-16 05:02:00,1749.13,1749.13,1749.13,1749.13,1.11958729,1.0
2021-03-16 05:03:00,1749.87,1750.36,1749.87,1750.36,0.35,2.0
2021-03-16 05:11:00,1747.86,1747.86,1747.86,1747.86,0.05,1.0
2021-03-16 05:28:00,1757.93,1757.93,1757.93,1757.93,0.05,2.0
2021-03-16 05:35:00,1758.55,1758.55,1758.55,1758.55,0.05,1.0
2021-03-16 05:42:00,1757.26,1757.26,1757.26,1757.26,0.05,1.0
2021-03-16 05:49:00,1759.61,1759.61,1759.61,1759.61,0.05,1.0
2021-03-16 05:56:00,1753.16,1753.16,1753.16,1753.16,0.05,1.0
2021-03-16 05:58:00,1752.82,1752.82,1752.82,1752.82,0.2771,1.0
2021-03-16 06:03:00,1749.56,1749.56,1749.56,1749.56,0.05,1.0
2021-03-16 06:08:00,1744.24,1744.24,1744.24,1744.24,0.0104971,1.0
2021-03-16 06:09:00,1743.12,1743.12,1743.12,1743.12,2.02117,3.0
2021-03-16 06:21:00,1752.53,1752.53,1752.53,1752.53,0.05,1.0
2021-03-16 06:28:00,1754.25,1754.25,1754.25,1754.25,0.05,1.0
2021-03-16 06:29:00,1752.44,1752.44,1750.15,1750.15,17.64951,9.0
2021-03-16 06:32:00,1750.0,1750.0,1750.0,1750.0,0.11425568,1.0
2021-03-16 06:35:00,1742.7,1742.7,1742.7,1742.7,0.1377,1.0
2021-03-16 06:36:00,1742.66,1742.66,1742.65,1742.65,0.1442,2.0
2021-03-16 06:43:00,1740.77,1740.77,1740.77,1740.77,0.05,1.0
2021-03-16 06:50:00,1747.07,1747.07,1747.07,1747.07,0.05,1.0
2021-03-16 07:04:00,1755.62,1755.62,1755.62,1755.62,0.0125,1.0
2021-03-16 07:07:00,1753.83,1753.83,1753.83,1753.83,0.05,1.0
2021-03-16 07:12:00,1750.0,1750.0,1747.0,1747.0,1.12802595,2.0
2021-03-16 07:14:00,1747.81,1747.81,1747.0,1747.0,0.06652973,2.0
2021-03-16 07:15:00,1747.0,1747.0,1747.0,1747.0,0.85544432,2.0
2021-03-16 07:21:00,1739.95,1739.95,1739.95,1739.95,0.05,1.0
2021-03-16 07:28:00,1743.66,1743.66,1743.66,1743.66,0.05,1.0
2021-03-16 07:29:00,1747.7,1747.7,1747.7,1747.7,3.707,1.0
2021-03-16 07:30:00,1750.67,1751.64,1750.67,1751.64,4.40954019,4.0
2021-03-16 07:31:00,1754.22,1754.22,1754.22,1754.22,0.90438313,2.0
2021-03-16 07:32:00,1755.78,1755.78,1755.78,1755.78,0.04218272,1.0
2021-03-16 07:33:00,1757.93,1757.93,1757.93,1757.93,0.0104971,2.0
2021-03-16 07:34:00,1762.94,1763.73,1762.94,1763.73,1.77026724,5.0
2021-03-16 07:35:00,1771.73,1778.92,1771.73,1778.15,3.45101276,9.0
2021-03-16 07:36:00,1780.9,1780.9,1780.9,1780.9,0.12208374,1.0
2021-03-16 07:40:00,1783.05,1783.05,1783.05,1783.05,0.11187647,1.0
2021-03-16 07:46:00,1784.61,1784.61,1784.61,1784.61,0.01,1.0
2021-03-16 07:49:00,1785.64,1785.83,1785.64,1785.83,0.08571339,3.0
2021-03-16 07:50:00,1786.5,1790.91,1786.5,1787.35,0.40714303,4.0
2021-03-16 08:00:00,1792.54,1792.54,1792.54,1792.54,0.41696362,1.0
2021-03-16 08:01:00,1793.93,1793.93,1793.93,1793.93,0.00562869,1.0
2021-03-16 08:02:00,1797.24,1797.39,1797.24,1797.39,0.45776936,2.0
2021-03-16 08:03:00,1799.45,1800.28,1799.45,1800.28,0.41127209,3.0
2021-03-16 08:09:00,1796.0,1796.0,1796.0,1796.0,0.5,1.0
2021-03-16 08:10:00,1795.07,1795.07,1795.07,1795.07,0.07907198,1.0
2021-03-16 08:17:00,1801.44,1801.44,1801.44,1801.44,1.21084,1.0
2021-03-16 08:26:00,1795.07,1795.07,1795.07,1795.07,0.31283719,1.0
2021-03-16 08:27:00,1792.04,1792.04,1792.04,1792.04,0.38414834,1.0
2021-03-16 08:28:00,1790.76,1790.76,1790.76,1790.76,0.6719,1.0
2021-03-16 08:29:00,1794.03,1794.03,1794.03,1794.03,0.04229843,1.0
2021-03-16 08:30:00,1788.67,1788.67,1788.67,1788.67,0.0421839,2.0
2021-03-16 08:38:00,1794.46,1794.46,1794.46,1794.46,0.30297018,1.0
2021-03-16 08:50:00,1800.88,1802.56,1800.88,1802.56,11.44422011,5.0
2021-03-16 08:55:00,1800.47,1800.47,1800.47,1800.47,0.35639,1.0
2021-03-16 09:00:00,1800.39,1800.39,1799.42,1799.42,5.51004554,3.0
2021-03-16 09:04:00,1805.47,1809.04,1805.47,1809.04,0.54228547,5.0
2021-03-16 09:05:00,1809.2,1809.27,1809.2,1809.27,0.015,2.0
2021-03-16 09:06:00,1812.5,1812.5,1812.5,1812.5,0.07640009,1.0
2021-03-16 09:07:00,1812.51,1813.11,1812.51,1813.11,0.02556913,2.0
2021-03-16 09:10:00,1813.17,1813.17,1813.17,1813.17,0.3,1.0
2021-03-16 09:11:00,1813.68,1813.68,1813.68,1813.68,0.11027304,1.0
2021-03-16 09:16:00,1813.39,1813.39,1813.39,1813.39,0.39794181,1.0
2021-03-16 09:18:00,1813.77,1813.78,1813.77,1813.78,0.06957306,3.0
2021-03-16 09:24:00,1811.6,1811.6,1811.6,1811.6,7.8105,3.0
2021-03-16 09:26:00,1813.24,1813.33,1813.24,1813.33,6.05625,2.0
2021-03-16 09:35:00,1808.63,1808.63,1808.63,1808.63,0.8762,1.0
2021-03-16 09:37:00,1804.18,1804.18,1804.18,1804.18,1.0,1.0
2021-03-16 09:41:00,1809.21,1809.83,1809.21,1809.83,1.1732,2.0
2021-03-16 09:43:00,1809.38,1809.39,1809.38,1809.39,3.7,2.0
2021-03-16 09:56:00,1803.7,1803.7,1803.7,1803.7,0.06468466,1.0
2021-03-16 10:09:00,1803.7,1803.7,1803.7,1803.7,1.8e-07,1.0
2021-03-16 10:21:00,1807.36,1807.36,1806.18,1806.18,5.56626828,2.0
2021-03-16 10:32:00,1810.0,1810.0,1810.0,1810.0,0.06,1.0
2021-03-16 10:34:00,1815.98,1815.98,1815.98,1815.98,0.0302,1.0
2021-03-16 10:36:00,1814.97,1814.97,1814.97,1814.97,0.06684717,1.0
2021-03-16 10:49:00,1810.77,1810.77,1810.77,1810.77,0.42851,1.0
2021-03-16 10:52:00,1808.09,1808.09,1808.09,1808.09,0.01,1.0
2021-03-16 10:58:00,1809.64,1809.64,1809.64,1809.64,0.63893,1.0
2021-03-16 11:12:00,1807.87,1807.87,1807.87,1807.87,0.15,1.0
2021-03-16 11:14:00,1800.06,1800.06,1798.66,1798.66,3.3292971,3.0
2021-03-16 11:15:00,1798.85,1798.85,1798.85,1798.85,0.05,1.0
2021-03-16 11:23:00,1791.66,1791.66,1791.66,1791.66,0.07425198,2.0
2021-03-16 11:37:00,1792.21,1792.21,1792.21,1792.21,0.005,1.0
2021-03-16 11:44:00,1793.22,1793.22,1793.22,1793.22,0.55530803,1.0
2021-03-16 11:48:00,1797.38,1797.38,1797.38,1797.38,0.887634,1.0
