Time,Open,High,Low,Close,Volume,Trades
2021-02-02 10:04:00,1448.86,1448.86,1448.86,1448.86,0.03645054,1.0
2021-02-02 10:07:00,1450.0,1450.0,1450.0,1450.0,1.5909308,1.0
2021-02-02 10:08:00,1450.01,1450.01,1450.0,1450.0,5.89971913,3.0
2021-02-02 10:09:00,1450.0,1450.0,1450.0,1450.0,2.29298702,1.0
2021-02-02 10:12:00,1446.46,1447.54,1446.46,1447.54,11.4804966,3.0
2021-02-02 10:14:00,1442.0,1449.0,1442.0,1449.0,25.6121,8.0
2021-02-02 10:15:00,1450.99,1451.86,1450.48,1450.48,9.42198475,4.0
2021-02-02 10:16:00,1448.37,1450.94,1448.37,1450.94,14.03521794,7.0
2021-02-02 10:20:00,1447.83,1447.83,1447.82,1447.82,1.07585159,4.0
2021-02-02 10:21:00,1448.15,1448.15,1446.85,1446.85,20.10612782,10.0
2021-02-02 10:22:00,1448.16,1448.16,1444.84,1444.84,8.9141081,4.0
2021-02-02 10:23:00,1443.66,1443.66,1443.66,1443.66,0.00732807,3.0
2021-02-02 10:27:00,1440.81,1440.81,1437.87,1437.87,0.09997289,4.0
2021-02-02 10:30:00,1442.58,1442.58,1442.58,1442.58,0.41903,4.0
2021-02-02 10:32:00,1444.4,1444.4,1444.4,1444.4,0.77,2.0
2021-02-02 10:33:00,1449.84,1464.91,1449.84,1464.91,80.0,17.0
2021-02-02 10:34:00,1449.49,1449.49,1449.49,1449.49,0.04838878,1.0
2021-02-02 10:35:00,1445.82,1445.82,1445.82,1445.82,7.0,1.0
2021-02-02 10:39:00,1439.56,1439.56,1437.87,1437.87,0.07476397,3.0
2021-02-02 10:41:00,1439.66,1439.66,1438.35,1438.35,1.80599,7.0
2021-02-02 10:47:00,1438.96,1440.0,1438.96,1440.0,28.0,4.0
2021-02-02 10:51:00,1436.39,1436.44,1436.39,1436.44,8.53986111,3.0
2021-02-02 11:02:00,1438.97,1438.97,1438.26,1438.26,22.82912108,10.0
2021-02-02 11:03:00,1440.95,1440.95,1440.95,1440.95,0.02,1.0
2021-02-02 11:06:00,1446.44,1446.44,1446.44,1446.44,0.01397,1.0
2021-02-02 11:07:00,1445.0,1445.0,1445.0,1445.0,2.0,2.0
2021-02-02 11:09:00,1440.21,1440.21,1440.21,1440.21,0.69114902,1.0
2021-02-02 11:10:00,1440.21,1440.21,1440.21,1440.21,1.8e-07,1.0
2021-02-02 11:18:00,1433.1,1433.1,1433.1,1433.1,0.348894,1.0
2021-02-02 11:22:00,1430.89,1430.89,1424.08,1424.08,50.07830832,32.0
2021-02-02 11:24:00,1430.24,1430.24,1430.03,1430.03,2.80242867,3.0
2021-02-02 11:27:00,1435.0,1435.0,1435.0,1435.0,3.03965134,1.0
2021-02-02 11:30:00,1435.0,1435.0,1435.0,1435.0,8.66470346,5.0
2021-02-02 11:33:00,1439.03,1439.03,1439.03,1439.03,0.34215,1.0
2021-02-02 11:37:00,1438.81,1438.81,1438.81,1438.81,0.173,1.0
2021-02-02 11:50:00,1440.21,1440.21,1440.21,1440.21,0.27726,2.0
2021-02-02 11:52:00,1440.31,1440.31,1440.31,1440.31,0.138,1.0
2021-02-02 12:00:00,1442.43,1442.43,1442.43,1442.43,0.02120495,1.0
2021-02-02 12:03:00,1444.13,1444.13,1444.13,1444.13,0.04905858,1.0
2021-02-02 12:14:00,1447.55,1447.55,1447.55,1447.55,0.005,1.0
2021-02-02 12:20:00,1440.4,1440.4,1435.35,1435.35,3.56980489,3.0
2021-02-02 12:21:00,1435.0,1435.0,1435.0,1435.0,0.59569884,1.0
2021-02-02 12:23:00,1436.03,1436.03,1436.03,1436.03,0.62693,2.0
2021-02-02 12:27:00,1429.7,1429.7,1426.78,1426.78,4.29818928,4.0
2021-02-02 12:28:00,1425.13,1425.13,1419.9,1419.9,0.24939718,2.0
2021-02-02 12:34:00,1415.78,1415.78,1411.76,1411.76,0.37773321,2.0
2021-02-02 12:49:00,1430.14,1430.14,1430.14,1430.14,0.52032407,2.0
2021-02-02 12:55:00,1424.63,1424.63,1424.63,1424.63,0.62106346,3.0
2021-02-02 12:57:00,1421.88,1421.89,1421.87,1421.89,5.57263996,3.0
2021-02-02 12:59:00,1418.35,1418.36,1418.35,1418.36,1.85199,2.0
2021-02-02 13:02:00,1410.17,1410.68,1400.0,1410.67,86.64731887,21.0
2021-02-02 13:03:00,1414.65,1417.79,1414.65,1417.79,0.86008108,2.0
2021-02-02 13:05:00,1420.27,1420.27,1420.27,1420.27,0.02153581,1.0
2021-02-02 13:07:00,1424.4,1424.4,1424.4,1424.4,0.04973802,2.0
2021-02-02 13:09:00,1423.96,1423.96,1423.96,1423.96,0.23937176,1.0
2021-02-02 13:14:00,1426.86,1426.86,1426.86,1426.86,0.005,1.0
2021-02-02 13:15:00,1427.64,1427.64,1427.64,1427.64,0.01299764,1.0
2021-02-02 13:23:00,1431.31,1434.23,1431.31,1434.23,0.07076688,3.0
2021-02-02 13:38:00,1432.84,1432.84,1432.84,1432.84,0.005,1.0
2021-02-02 13:40:00,1431.02,1431.02,1431.02,1431.02,0.01928007,3.0
2021-02-02 13:41:00,1428.32,1428.32,1428.32,1428.32,0.31486,1.0
2021-02-02 13:42:00,1431.01,1431.01,1431.01,1431.01,0.46345,1.0
2021-02-02 13:44:00,1431.0,1431.0,1431.0,1431.0,1.55033892,1.0
2021-02-02 13:45:00,1431.0,1431.0,1431.0,1431.0,4.23837759,2.0
2021-02-02 13:47:00,1430.5,1430.5,1430.5,1430.5,10.0,3.0
2021-02-02 13:50:00,1426.07,1426.08,1426.07,1426.08,1.57444197,2.0
2021-02-02 13:51:00,1425.0,1425.0,1424.19,1424.19,9.95,6.0
2021-02-02 13:53:00,1419.9,1419.9,1419.9,1419.9,0.04939718,1.0
2021-02-02 13:57:00,1423.71,1423.71,1423.71,1423.71,0.00943497,1.0
2021-02-02 14:06:00,1430.5,1430.5,1430.5,1430.5,0.75729006,1.0
2021-02-02 14:14:00,1432.56,1432.56,1432.56,1432.56,0.00804197,1.0
2021-02-02 14:15:00,1434.23,1434.23,1434.23,1434.23,0.04939718,1.0
2021-02-02 14:20:00,1442.43,1444.13,1442.23,1444.13,0.08426353,3.0
2021-02-02 14:21:00,1442.9,1442.9,1440.21,1441.28,83.45672493,30.0
2021-02-02 14:22:00,1441.28,1441.75,1441.28,1441.75,6.38609313,5.0
2021-02-02 14:25:00,1439.31,1439.31,1439.31,1439.31,11.78795158,1.0
2021-02-02 14:26:00,1438.0,1438.0,1438.0,1438.0,2.81783881,4.0
2021-02-02 14:27:00,1438.0,1438.0,1438.0,1438.0,7.18216119,1.0
2021-02-02 14:29:00,1435.7,1435.7,1434.08,1434.08,0.59365029,2.0
2021-02-02 14:30:00,1429.7,1429.7,1429.62,1429.62,0.08270482,2.0
2021-02-02 14:31:00,1429.62,1429.62,1429.0,1429.0,20.11635376,3.0
