Time,Open,High,Low,Close,Volume,Trades
2021-09-23 00:31:00,3037.11,3037.11,3037.11,3037.11,0.41082843,1.0
2021-09-23 00:34:00,3050.4,3050.4,3050.4,3050.4,0.6768317,1.0
2021-09-23 00:39:00,3069.03,3069.03,3069.03,3069.03,0.01080626,1.0
2021-09-23 00:41:00,3070.97,3070.97,3070.97,3070.97,0.58180639,1.0
2021-09-23 00:46:00,3062.4,3062.4,3062.4,3062.4,0.36,1.0
2021-09-23 00:55:00,3071.27,3071.27,3071.27,3071.27,0.00489175,1.0
2021-09-23 00:56:00,3072.61,3072.61,3072.61,3072.61,0.23314757,1.0
2021-09-23 01:01:00,3071.59,3071.88,3070.46,3071.88,0.2965931,3.0
2021-09-23 01:03:00,3074.11,3074.11,3074.11,3074.11,0.0462883,1.0
2021-09-23 01:04:00,3072.23,3072.23,3072.23,3072.23,0.06936656,1.0
2021-09-23 01:11:00,3060.08,3060.08,3060.08,3060.08,0.00826195,2.0
2021-09-23 01:12:00,3061.25,3063.89,3061.25,3063.89,0.15998065,2.0
2021-09-23 01:13:00,3061.55,3062.05,3061.37,3061.37,7.52019633,7.0
2021-09-23 01:16:00,3059.76,3059.76,3059.76,3059.76,0.1609387,1.0
2021-09-23 01:30:00,3054.12,3054.12,3054.12,3054.12,0.69857714,1.0
2021-09-23 01:34:00,3066.14,3066.14,3066.14,3066.14,0.349,1.0
2021-09-23 01:41:00,3056.75,3056.75,3056.75,3056.75,0.08092579,1.0
2021-09-23 01:44:00,3056.92,3056.92,3056.92,3056.92,0.06292875,1.0
2021-09-23 01:50:00,3071.02,3071.02,3071.02,3071.02,0.15650895,1.0
2021-09-23 01:51:00,3071.6,3071.6,3071.45,3071.45,0.64166916,2.0
2021-09-23 01:52:00,3071.6,3071.6,3071.6,3071.6,1.22421155,1.0
2021-09-23 01:53:00,3076.25,3076.25,3076.25,3076.25,0.038,1.0
2021-09-23 02:02:00,3067.84,3067.84,3067.84,3067.84,0.0487,1.0
2021-09-23 02:03:00,3078.36,3079.41,3078.36,3079.41,0.37508688,2.0
2021-09-23 02:07:00,3070.03,3070.03,3070.03,3070.03,0.05,1.0
2021-09-23 02:10:00,3084.1,3095.04,3084.1,3095.04,0.31710055,5.0
2021-09-23 02:13:00,3084.64,3084.64,3084.64,3084.64,0.40727527,1.0
2021-09-23 02:14:00,3085.55,3085.55,3085.55,3085.55,0.1,1.0
2021-09-23 02:23:00,3067.36,3069.89,3067.36,3069.89,0.01997404,2.0
2021-09-23 02:26:00,3059.29,3059.29,3059.29,3059.29,0.01075278,1.0
2021-09-23 02:27:00,3064.33,3064.33,3064.33,3064.33,1.0,1.0
2021-09-23 02:33:00,3066.8,3066.8,3066.8,3066.8,0.00602642,1.0
2021-09-23 02:35:00,3070.0,3070.0,3070.0,3070.0,0.05175219,1.0
2021-09-23 02:38:00,3066.94,3066.94,3066.94,3066.94,0.0312,1.0
2021-09-23 02:46:00,3055.62,3055.62,3055.62,3055.62,0.04,1.0
2021-09-23 02:48:00,3053.83,3053.83,3046.84,3046.84,0.14113552,3.0
2021-09-23 02:49:00,3044.15,3044.15,3042.18,3042.18,0.05597495,2.0
2021-09-23 03:01:00,3037.86,3037.86,3037.86,3037.86,4.91054563,2.0
2021-09-23 03:02:00,3038.9,3039.03,3038.9,3039.03,3.24938142,2.0
2021-09-23 03:03:00,3044.87,3044.87,3044.87,3044.87,0.00820824,1.0
2021-09-23 03:05:00,3054.78,3054.78,3054.78,3054.78,0.03270111,1.0
2021-09-23 03:14:00,3042.03,3042.03,3042.03,3042.03,1.70063,1.0
2021-09-23 03:17:00,3044.86,3044.86,3044.86,3044.86,1.0752,1.0
2021-09-23 03:30:00,3050.96,3050.96,3050.96,3050.96,0.02862024,1.0
2021-09-23 03:47:00,3064.63,3064.63,3064.63,3064.63,0.64710211,1.0
2021-09-23 03:49:00,3069.03,3069.03,3069.03,3069.03,0.01080626,2.0
2021-09-23 03:55:00,3069.5,3069.5,3069.5,3069.5,0.032,1.0
2021-09-23 03:56:00,3072.24,3072.24,3072.24,3072.24,0.004,1.0
2021-09-23 04:00:00,3075.4,3075.4,3075.4,3075.4,0.00518904,1.0
2021-09-23 04:05:00,3063.35,3063.35,3063.35,3063.35,0.88463763,1.0
2021-09-23 04:12:00,3059.71,3059.71,3059.71,3059.71,0.88338724,1.0
2021-09-23 04:13:00,3057.21,3057.21,3057.21,3057.21,0.01665346,1.0
2021-09-23 04:16:00,3064.42,3064.42,3064.42,3064.42,0.2303,1.0
2021-09-23 04:28:00,3071.84,3071.84,3071.84,3071.84,0.2,1.0
2021-09-23 04:40:00,3084.29,3087.68,3084.29,3087.68,0.08344147,3.0
2021-09-23 04:43:00,3077.8,3077.8,3077.8,3077.8,0.08122684,1.0
2021-09-23 05:01:00,3078.88,3078.88,3078.88,3078.88,0.03199935,1.0
2021-09-23 05:02:00,3073.96,3073.96,3071.96,3071.96,0.1133794,2.0
2021-09-23 05:19:00,3099.0,3099.63,3097.81,3099.63,0.15296802,4.0
2021-09-23 05:20:00,3098.85,3116.0,3098.85,3116.0,7.8193466,8.0
2021-09-23 05:26:00,3106.54,3106.54,3106.54,3106.54,0.2478618,1.0
2021-09-23 05:29:00,3106.8,3106.8,3106.8,3106.8,0.0319123,1.0
2021-09-23 05:30:00,3112.95,3112.95,3112.95,3112.95,1.52,1.0
2021-09-23 05:33:00,3105.89,3105.89,3105.89,3105.89,0.08049222,1.0
2021-09-23 05:34:00,3104.15,3104.15,3104.15,3104.15,1.45020558,1.0
2021-09-23 05:43:00,3099.05,3103.61,3099.05,3103.61,0.46922512,3.0
2021-09-23 05:47:00,3100.0,3100.0,3100.0,3100.0,1.0,1.0
2021-09-23 05:48:00,3104.21,3104.21,3104.21,3104.21,0.51793259,1.0
2021-09-23 05:51:00,3106.31,3106.39,3106.31,3106.39,3.1716904,3.0
2021-09-23 06:00:00,3118.9,3118.9,3118.9,3118.9,1.0,1.0
2021-09-23 06:01:00,3114.63,3114.63,3114.63,3114.63,0.0147,1.0
2021-09-23 06:04:00,3116.72,3116.72,3116.72,3116.72,0.08021252,1.0
2021-09-23 06:08:00,3117.55,3117.9,3117.55,3117.55,2.08018315,3.0
2021-09-23 06:09:00,3119.93,3119.93,3119.93,3119.93,0.00635581,1.0
2021-09-23 06:10:00,3115.92,3115.92,3115.92,3115.92,0.22392811,1.0
2021-09-23 06:22:00,3105.36,3105.36,3105.36,3105.36,0.01583566,1.0
2021-09-23 06:32:00,3122.2,3122.2,3122.2,3122.2,0.1019,1.0
2021-09-23 06:39:00,3125.0,3125.0,3125.0,3125.0,0.096,3.0
2021-09-23 06:40:00,3129.52,3130.54,3129.52,3130.54,0.01691544,4.0
2021-09-23 06:42:00,3130.48,3130.48,3128.59,3128.59,1.47300874,2.0
2021-09-23 06:44:00,3122.84,3122.84,3122.84,3122.84,1.10881645,1.0
2021-09-23 06:50:00,3117.0,3117.0,3117.0,3117.0,0.03532258,1.0
2021-09-23 06:59:00,3115.22,3115.22,3115.22,3115.22,0.05,1.0
2021-09-23 07:04:00,3113.87,3113.87,3113.87,3113.87,0.7,1.0
2021-09-23 07:13:00,3130.07,3130.07,3130.07,3130.07,0.22659095,1.0
2021-09-23 07:17:00,3127.03,3127.03,3127.03,3127.03,1.0,1.0
2021-09-23 07:32:00,3106.94,3106.94,3106.93,3106.93,2.78501053,2.0
2021-09-23 07:45:00,3120.5,3120.5,3120.5,3120.5,0.00801115,1.0
2021-09-23 08:07:00,3120.43,3120.43,3120.42,3120.42,2.47667687,2.0
2021-09-23 08:08:00,3121.77,3121.77,3121.77,3121.77,0.61743519,1.0
2021-09-23 08:11:00,3117.86,3117.86,3117.86,3117.86,1.0,1.0
2021-09-23 08:13:00,3109.16,3109.16,3109.16,3109.16,0.07247435,1.0
2021-09-23 08:16:00,3112.05,3112.05,3112.05,3112.05,1.41123,1.0
2021-09-23 08:21:00,3109.32,3109.32,3109.32,3109.32,0.01330918,1.0
2021-09-23 08:22:00,3112.05,3112.05,3112.05,3112.05,0.14043588,1.0
2021-09-23 08:24:00,3105.17,3105.17,3105.17,3105.17,0.0105939,2.0
2021-09-23 08:25:00,3101.32,3101.32,3101.32,3101.32,0.6848,1.0
2021-09-23 08:26:00,3102.9,3103.09,3102.9,3103.09,0.33421533,2.0
2021-09-23 08:35:00,3110.24,3110.24,3110.24,3110.24,0.00803797,1.0
2021-09-23 08:38:00,3112.59,3112.59,3112.59,3112.59,1.60675154,1.0
2021-09-23 08:40:00,3112.67,3112.67,3112.67,3112.67,5.11324846,2.0
2021-09-23 08:42:00,3109.87,3109.87,3109.87,3109.87,0.34,1.0
2021-09-23 08:46:00,3110.22,3111.01,3110.22,3111.01,6.4236,5.0
2021-09-23 08:48:00,3113.91,3113.91,3113.91,3113.91,0.00404,1.0
2021-09-23 08:58:00,3130.54,3130.54,3130.54,3130.54,0.0105939,2.0
2021-09-23 09:00:00,3137.49,3140.61,3137.49,3140.61,15.0,9.0
2021-09-23 09:06:00,3122.3,3123.96,3122.11,3123.29,24.0,19.0
2021-09-23 09:07:00,3122.36,3124.18,3119.61,3120.26,21.0,23.0
2021-09-23 09:08:00,3123.13,3123.57,3123.13,3123.57,2.96,3.0
2021-09-23 09:09:00,3124.52,3124.52,3124.52,3124.52,1.09781549,1.0
2021-09-23 09:11:00,3123.0,3123.0,3123.0,3123.0,1.60102466,4.0
2021-09-23 09:19:00,3124.88,3124.88,3124.88,3124.88,0.5,1.0
2021-09-23 09:22:00,3121.45,3121.45,3121.45,3121.45,0.00656093,1.0
2021-09-23 09:23:00,3122.52,3122.52,3122.52,3122.52,0.00657148,1.0
2021-09-23 09:37:00,3132.97,3132.97,3132.97,3132.97,14.7167,4.0
2021-09-23 09:42:00,3135.81,3135.81,3135.81,3135.81,0.0114362,1.0
2021-09-23 09:47:00,3140.54,3140.54,3140.54,3140.54,0.01001,1.0
2021-09-23 09:49:00,3142.68,3142.68,3141.73,3141.95,1.63637041,4.0
2021-09-23 09:53:00,3135.17,3135.17,3135.17,3135.17,0.033,1.0
2021-09-23 09:57:00,3146.11,3147.03,3146.11,3147.03,0.06495901,2.0
2021-09-23 09:58:00,3146.11,3146.11,3146.11,3146.11,0.02245851,1.0
2021-09-23 10:00:00,3148.36,3148.36,3148.36,3148.36,1.0,1.0
2021-09-23 10:01:00,3149.13,3149.13,3149.13,3149.13,0.02401723,1.0
2021-09-23 10:02:00,3145.03,3145.03,3145.03,3145.03,0.033,1.0
2021-09-23 10:04:00,3145.7,3145.7,3145.7,3145.7,0.52477833,1.0
2021-09-23 10:06:00,3144.53,3144.53,3144.53,3144.53,0.033,1.0
2021-09-23 10:17:00,3132.12,3132.12,3132.12,3132.12,0.033,1.0
2021-09-23 10:20:00,3133.93,3137.44,3133.39,3137.44,415.58229694,109.0
2021-09-23 10:21:00,3137.55,3137.55,3137.55,3137.55,0.033,1.0
2021-09-23 10:23:00,3137.55,3137.55,3137.5,3137.5,13.8096604,13.0
2021-09-23 10:25:00,3134.72,3137.56,3134.72,3137.55,7.77777979,12.0
2021-09-23 10:29:00,3132.35,3132.35,3132.35,3132.35,0.033,1.0
2021-09-23 10:32:00,3134.85,3140.0,3134.85,3140.0,954.47406913,239.0
2021-09-23 10:33:00,3140.0,3140.01,3140.0,3140.0,1165.47188446,839.0
2021-09-23 10:34:00,3140.0,3140.0,3140.0,3140.0,876.15047171,385.0
2021-09-23 10:35:00,3140.0,3140.0,3140.0,3140.0,799.22033266,103.0
2021-09-23 10:36:00,3136.61,3136.98,3136.61,3136.98,0.70338205,14.0
2021-09-23 10:37:00,3137.67,3137.67,3137.31,3137.31,0.1718475,3.0
2021-09-23 10:38:00,3137.32,3137.32,3137.32,3137.32,0.01822947,1.0
